timestamp,actiondata,latitude,longitude,xp,yp,roll,pitch,yaw,angular_velx,angular_vely,angular_velz
840000000,"[1000, 1000, 1000, 1000]",-33.72238549228575,150.67473809628265,69.22,43.28,0.11,-0.05,56.37,0.00925,-0.10425,0.0795
880000000,"[1000, 1000, 1000, 1000]",-33.722384470729594,150.67473852787526,69.26,43.39,0.05,-0.31,56.54,-0.04975,-0.1085,0.06325
948000000,"[0, 0, 0, 0]",-33.72238330327243,150.67473904715064,69.31,43.52,-0.17,-0.59,56.79,-0.045,0.027,0.04225
992000000,"[0, 0, 0, 0]",-33.72238225457798,150.67473951272996,69.35,43.63,-0.29,-0.46,56.92,-0.035,0.09475,0.04525
20000000,"[0, 0, 0, 0]",-33.72238115420358,150.6747400074275,69.4,43.76,-0.42,0.05,57.11,-0.0315,0.19125,0.06375
68000000,"[0, 0, 0, 0]",-33.72238017743657,150.67474045610118,69.44,43.87,-0.45,0.54,57.22,0.0075,0.23125,0.051500000000000004
132000000,"[0, 0, 0, 0]",-33.72237916892154,150.67474092858205,69.48,43.98,-0.41,1.2,57.35,0.029,0.24725,0.04425
176000000,"[0, 0, 0, 0]",-33.7223782891011,150.67474134408215,69.52,44.07,-0.31,1.91,57.48,0.0345,0.23700000000000002,0.04975
240000000,"[0, 0, 0, 0]",-33.72237739473188,150.67474176108027,69.56,44.17,-0.16,2.62,57.62,0.03775,0.202,0.02875
276000000,"[0, 0, 0, 0]",-33.722376624278134,150.674742106349,69.59,44.26,-0.06,2.98,57.71,0.045,0.114,0.04025
336000000,"[0, 0, 0, 0]",-33.7223758483801,150.67474243033328,69.62,44.35,0.01,3.26,57.81,0.024,0.0925,0.03825
372000000,"[0, 0, 0, 0]",-33.7223751843861,150.67474268104448,69.65,44.42,0.03,3.38,57.91,0.00075,0.015,0.03125
440000000,"[0, 0, 0, 0]",-33.72237451858436,150.67474290335588,69.67,44.49,-0.02,3.32,58.0,-0.0325,-0.03825,0.02225
484000000,"[0, 0, 0, 0]",-33.72237394998074,150.67474307044216,69.68,44.56,-0.11,3.08,58.09,-0.04225,-0.09725,0.02125
512000000,"[0, 0, 0, 0]",-33.72237337900014,150.67474322176326,69.7,44.62,-0.22,2.75,58.16,-0.021,-0.13825,0.02775
560000000,"[0, 0, 0, 0]",-33.722372888108836,150.67474334525883,69.71,44.67,-0.3,2.3,58.24,-0.021,-0.148,0.0235
636000000,"[0, 0, 0, 0]",-33.722372388261114,150.67474347242958,69.72,44.73,-0.34,1.87,58.31,0.0005,-0.14350000000000002,0.034
672000000,"[0, 0, 0, 0]",-33.72237194889292,150.67474359068433,69.73,44.78,-0.32,1.42,58.38,0.01025,-0.13825,0.01575
736000000,"[0, 0, 0, 0]",-33.722371487857764,150.67474372375918,69.74,44.83,-0.25,1.06,58.44,0.01975,-0.1,0.016
784000000,"[0, 0, 0, 0]",-33.72237106819311,150.67474385179327,69.75,44.88,-0.13,0.76,58.51,0.04575,-0.05725,0.03025
808000000,"[0, 0, 0, 0]",-33.72237061237349,150.67474399450666,69.77,44.93,-0.05,0.66,58.55,0.02525,-0.028,-0.00125
896000000,"[0, 0, 0, 0]",-33.72237018584664,150.67474412752776,69.78,44.97,0.02,0.66,58.6,0.0225,0.04775,0.00425
932000000,"[0, 0, 0, 0]",-33.72236971581828,150.6747442703239,69.79,45.03,0.05,0.77,58.64,0.0175,0.067,0.02225
968000000,"[0, 0, 0, 0]",-33.722369276769335,150.67474439905388,69.8,45.07,0.02,1.07,58.69,-0.011,0.11525,0.02925
36000000,"[0, 0, 0, 0]",-33.722368801655435,150.67474453398674,69.82,45.13,-0.03,1.4,58.73,-0.0195,0.13,0.00475
84000000,"[0, 0, 0, 0]",-33.72236837121308,150.67474465388926,69.83,45.17,-0.11,1.79,58.77,-0.02425,0.12875,0.029750000000000002
112000000,"[0, 0, 0, 0]",-33.72236792265187,150.6747447782683,69.84,45.22,-0.17,2.12,58.8,-0.01525,0.11675,0.017
160000000,"[0, 0, 0, 0]",-33.72236753176204,150.674744887082,69.85,45.27,-0.2,2.46,58.84,0.0015,0.09175,0.00575
232000000,"[0, 0, 0, 0]",-33.722367138200774,150.67474499665232,69.86,45.31,-0.19,2.61,58.87,-0.0045000000000000005,0.0445,-0.005
296000000,"[0, 0, 0, 0]",-33.72236680385654,150.6747450878964,69.87,45.35,-0.13,2.69,58.9,0.031,0.00175,0.012750000000000001
328000000,"[0, 0, 0, 0]",-33.722366471279116,150.6747451734244,69.88,45.39,-0.06,2.65,58.93,0.01925,-0.018000000000000002,0.008
396000000,"[0, 0, 0, 0]",-33.722366187672584,150.67474523839067,69.88,45.42,0.03,2.48,58.96,0.02375,-0.05575,0.0055
424000000,"[0, 0, 0, 0]",-33.72236589922584,150.6747452915847,69.89,45.45,0.07,2.3,58.98,0.0035,-0.064,0.0105
496000000,"[0, 0, 0, 0]",-33.72236564446234,150.67474532515243,69.89,45.48,0.07,1.99,59.02,-0.003,-0.09125,0.0185
528000000,"[0, 0, 0, 0]",-33.72236537595763,150.67474535002444,69.89,45.51,0.01,1.73,59.06,-0.0265,-0.07100000000000001,-0.006500000000000001
576000000,"[0, 0, 0, 0]",-33.72236513201212,150.6747453689169,69.89,45.53,-0.05,1.54,59.09,-0.026000000000000002,-0.06925,0.01825
648000000,"[0, 0, 0, 0]",-33.72236487043134,150.674745392806,69.9,45.56,-0.12,1.38,59.14,-0.025750000000000002,-0.0545,0.004
688000000,"[0, 0, 0, 0]",-33.72236463122237,150.67474542349478,69.9,45.59,-0.17,1.26,59.19,-0.02725,-0.01525,0.01625
720000000,"[0, 0, 0, 0]",-33.722364374935204,150.67474546912874,69.9,45.62,-0.17,1.23,59.25,0.012,-0.005,0.0135
800000000,"[0, 0, 0, 0]",-33.72236414152478,150.67474552219298,69.91,45.64,-0.12,1.27,59.31,0.02775,0.0345,0.01625
832000000,"[0, 0, 0, 0]",-33.72236389910997,150.67474558978165,69.92,45.67,-0.06,1.34,59.36,0.02925,0.05575,-0.00475
876000000,"[0, 0, 0, 0]",-33.7223637514609,150.67474567860307,69.92,45.69,0.03,1.46,59.3,0.04075,0.0525,-0.02775
948000000,"[0, 0, 0, 0]",-33.72236359804421,150.67474577517078,69.93,45.7,0.13,1.57,59.21,0.035250000000000004,0.049,-0.02875
988000000,"[0, 0, 0, 0]",-33.72236346265753,150.67474585914667,69.94,45.72,0.22,1.67,59.14,0.02325,0.03975,-0.0405
16000000,"[0, 0, 0, 0]",-33.722363322170075,150.67474593921753,69.95,45.73,0.27,1.75,59.07,0.0125,0.025750000000000002,-0.03325
92000000,"[0, 0, 0, 0]",-33.72236319810175,150.6747460007292,69.95,45.75,0.28,1.79,59.01,-0.0025,0.027,-0.0135
116000000,"[0, 0, 0, 0]",-33.72236307040158,150.67474605459708,69.96,45.76,0.24,1.8,58.96,-0.015,-0.009000000000000001,-0.0032500000000000003
