eX,eY,eYAW,eVx,eVy,iEX,iEY,iEYAW,iEVx,iEVy,dEX,dEY,dEYAW,dEVx,dEVy
-13.527276299817363, -9.897353113680118, -1.507606217657493, 2.9408158767307944, 2.55916776332571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.527276299817363, -9.897353113680118, -1.507606217657493, 2.9408158767307944, 2.55916776332571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.527276299817363, -9.897353113680118, -1.507606217657493, 2.9408158767307944, 2.55916776332571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.527276299817363, -9.897353113680118, -1.507606217657493, 2.9408158767307944, 2.55916776332571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.479185459816414, -9.962748721530012, -1.5027632670617992, 2.9283875150040117, 2.5733799221347122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04809084000094899, -0.06539560784989362, 0.004842950595693729, -0.012428361726782633, 0.014212158809002062
-13.479185459816414, -9.962748721530012, -1.5027632670617992, 2.9283875150040117, 2.5733799221347122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.30689077777647, -9.881386216598969, -1.4995572792484688, -0.14735820785792542, -0.13080392323117282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17229468203994358, 0.08136250493104313, 0.0032059878133303688, -3.075745722861937, -2.704183845365885
-13.30689077777647, -9.881386216598969, -1.4995572792484688, -0.14735820785792542, -0.13080392323117282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.30689077777647, -9.881386216598969, -1.4995572792484688, -0.14735820785792542, -0.13080392323117282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047345074281576416, -0.06344075375072578, 0.004775998708312912, 0.000626397622629643, -0.0007022881082132115
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.259545703494894, -9.944826970349695, -1.494781280540156, -0.14673181023529577, -0.13150621133938603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11016541857054207, -0.14521435046298592, 0.010997258048956793, 0.0014550513506668694, -0.0016056629759563235
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-13.149380284924352, -10.09004132081268, -1.4837840224911991, -0.1452767588846289, -0.13311187431534235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.953049000958076, -10.012693611505725, -1.479134072512002, 2.8705982248286017, 2.66119934867203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1963312839662752, 0.07734770930695589, 0.00464994997919721, 3.0158749837132306, 2.794311222987372
-12.953049000958076, -10.012693611505725, -1.479134072512002, 2.8705982248286017, 2.66119934867203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10787221723628626, -0.13801794848076376, 0.010699699498554649, -0.028637806636004015, 0.030561621991619603
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.84517678372179, -10.150711559986489, -1.4684343730134473, 2.8419604181925977, 2.6917609706636494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.799107254546442, -10.20873965118737, -1.4639087647278597, 2.8297495007927065, 2.7045949612696143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04606952917534812, -0.058028091200881704, 0.004525608285587568, -0.012210917399891219, 0.012833990605964907
-12.799107254546442, -10.20873965118737, -1.4639087647278597, 2.8297495007927065, 2.7045949612696143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.799107254546442, -10.20873965118737, -1.4639087647278597, 2.8297495007927065, 2.7045949612696143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.632921443715448, -10.116572426913434, -1.460912099239857, 2.8236710594604264, 2.7182494297786697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16618581083099393, 0.0921672242739362, 0.0029966654880027033, -0.006078441332280082, 0.013654468509055384
-12.632921443715448, -10.116572426913434, -1.460912099239857, 2.8236710594604264, 2.7182494297786697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.632921443715448, -10.116572426913434, -1.460912099239857, 2.8236710594604264, 2.7182494297786697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045289657213915646, -0.05629677894619256, 0.004464349765109787, -0.012163314320077667, 0.01257872547794836
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.587631786501532, -10.172869205859627, -1.4564477494747472, 2.8115077451403487, 2.730828155256618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.512380617237593, -10.265284855348526, -1.4490839896168555, 2.7913225375258, 2.751457196837152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07525116926393949, -0.09241564948889902, 0.007363759857891727, -0.020185207614548784, 0.020629041580534135
-12.512380617237593, -10.265284855348526, -1.4490839896168555, 2.7913225375258, 2.751457196837152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03002530917342483, -0.03648915864115665, 0.002919745407830021, -0.008045440983870389, 0.008138211622493507
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.482355308064168, -10.301774013989682, -1.4461642442090255, 2.7832770965419296, 2.7595954084596457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.293214375378064, -10.211716761366251, -1.4418128009129314, 2.77298676547337, 2.774534814240271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18914093268610443, 0.09005725262343134, 0.0043514432960940486, -0.010290331068559588, 0.014939405780625137
-12.293214375378064, -10.211716761366251, -1.4418128009129314, 2.77298676547337, 2.774534814240271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07359799448789595, -0.08795577698422719, 0.007176274367455271, -0.019982054768625357, 0.019828100586513298
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-12.219616380890168, -10.299672538350478, -1.4346365265454761, 2.7530047107047446, 2.794362914826784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23352180205619355, 0.015007153887959035, 0.009902784341790705, -0.0253197345141567, 0.02872847266733869
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.986094578833974, -10.284665384462519, -1.4247337422036854, 2.727684976190588, 2.823091387494123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.87096928837987, -10.41733619873414, -1.413611715838823, 2.696118421819531, 2.853253540610211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11512529045410425, -0.13267081427162175, 0.01112202636486237, -0.03156655437105682, 0.030162153116088053
-11.87096928837987, -10.41733619873414, -1.413611715838823, 2.696118421819531, 2.853253540610211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.87096928837987, -10.41733619873414, -1.413611715838823, 2.696118421819531, 2.853253540610211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028697237107355278, -0.03261107322683188, 0.0027504508726767796, -0.00785792183062961, 0.007404739520214587
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.842272051272515, -10.449947271960973, -1.4108612649661463, 2.6882604999889015, 2.8606582801304254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.631743823743353, -10.380741147228925, -1.4040408856636786, 2.6727065422931795, 2.8794467995546746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21052822752916178, 0.06920612473204812, 0.006820379302467705, -0.015553957695721987, 0.018788519424249195
-11.631743823743353, -10.380741147228925, -1.4040408856636786, 2.6727065422931795, 2.8794467995546746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.631743823743353, -10.380741147228925, -1.4040408856636786, 2.6727065422931795, 2.8794467995546746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042162106599725746, -0.0470508898522457, 0.004052380677499912, -0.01169052791746683, 0.010807151903295953
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.589581717143627, -10.42779203708117, -1.3999885049861787, 2.6610160143757127, 2.8902539514579706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.519536032859348, -10.505119739185194, -1.3932961323626503, 2.6416139119691997, 2.907997605358918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07004568428427937, -0.07732770210402329, 0.006692372623528398, -0.019402102406512967, 0.017743653900947454
-11.519536032859348, -10.505119739185194, -1.3932961323626503, 2.6416139119691997, 2.907997605358918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15470434409555445, 0.10938466878958053, 0.0026569290550084723, -0.0009397593035553875, 0.007713718358896227
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.364831688763793, -10.395735070395613, -1.3906392033076418, 2.6406741526656443, 2.9157113237178143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.254777450994917, -10.514784424626086, -1.3801130925972074, 2.6098373285408143, 2.943345311438611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11005423776887646, -0.11904935423047291, 0.010526110710434411, -0.03083682412483002, 0.027633987720796505
-11.254777450994917, -10.514784424626086, -1.3801130925972074, 2.6098373285408143, 2.943345311438611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027455496467640117, -0.02931101771380007, 0.0026074967980409536, -0.00768362696685454, 0.006795128811250883
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.227321954527277, -10.544095442339886, -1.3775055957991664, 2.6021537015739598, 2.9501404402498617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-11.024019633686759, -10.462300345151032, -1.3710319182245783, 2.592470463571874, 2.966455943003897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20330232084051758, 0.08179509718885392, 0.006473677574588166, -0.009683238002085925, 0.01631550275403537
-11.024019633686759, -10.462300345151032, -1.3710319182245783, 2.592470463571874, 2.966455943003897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
